source,match_id,home_team,away_team,group,date,home_win_prob,draw_prob,away_win_prob,home_win_odds,draw_odds,away_win_odds,extra
worldcup-predictor,haiti_vs_scotland,Haiti,Scotland,,2026-06-13,0.108256,0.218828,0.672916,,,,"{""elo_h"": ""1716"", ""elo_a"": ""1852"", ""neutral"": ""True"", ""city"": ""Foxborough"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,australia_vs_turkey,Australia,Turkey,,2026-06-13,0.1778,0.273589,0.548611,,,,"{""elo_h"": ""1900"", ""elo_a"": ""1975"", ""neutral"": ""True"", ""city"": ""Vancouver"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,sweden_vs_tunisia,Sweden,Tunisia,,2026-06-14,0.495724,0.290927,0.213348,,,,"{""elo_h"": ""1775"", ""elo_a"": ""1738"", ""neutral"": ""True"", ""city"": ""Guadalupe"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,netherlands_vs_japan,Netherlands,Japan,,2026-06-14,0.489644,0.292621,0.217734,,,,"{""elo_h"": ""2009"", ""elo_a"": ""1993"", ""neutral"": ""True"", ""city"": ""Arlington"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,germany_vs_curaao,Germany,Curaao,,2026-06-14,0.882528,0.092293,0.025179,,,,"{""elo_h"": ""2000"", ""elo_a"": ""1611"", ""neutral"": ""True"", ""city"": ""Houston"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,ivory_coast_vs_ecuador,Ivory Coast,Ecuador,,2026-06-14,0.114132,0.222729,0.663139,,,,"{""elo_h"": ""1815"", ""elo_a"": ""2028"", ""neutral"": ""True"", ""city"": ""Philadelphia"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,belgium_vs_egypt,Belgium,Egypt,,2026-06-15,0.612134,0.247985,0.139881,,,,"{""elo_h"": ""1945"", ""elo_a"": ""1810"", ""neutral"": ""True"", ""city"": ""Seattle"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,iran_vs_new_zealand,Iran,New Zealand,,2026-06-15,0.717637,0.195517,0.086846,,,,"{""elo_h"": ""1895"", ""elo_a"": ""1719"", ""neutral"": ""True"", ""city"": ""Inglewood"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,spain_vs_cape_verde,Spain,Cape Verde,,2026-06-15,0.931478,0.056515,0.012008,,,,"{""elo_h"": ""2226"", ""elo_a"": ""1654"", ""neutral"": ""True"", ""city"": ""Atlanta"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,saudi_arabia_vs_uruguay,Saudi Arabia,Uruguay,,2026-06-15,0.074367,0.175856,0.749777,,,,"{""elo_h"": ""1694"", ""elo_a"": ""1976"", ""neutral"": ""True"", ""city"": ""Miami Gardens"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,iraq_vs_norway,Iraq,Norway,,2026-06-16,0.077668,0.181098,0.741234,,,,"{""elo_h"": ""1738"", ""elo_a"": ""1984"", ""neutral"": ""True"", ""city"": ""Foxborough"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,france_vs_senegal,France,Senegal,,2026-06-16,0.701376,0.204431,0.094193,,,,"{""elo_h"": ""2129"", ""elo_a"": ""1913"", ""neutral"": ""True"", ""city"": ""East Rutherford"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,argentina_vs_algeria,Argentina,Algeria,,2026-06-16,0.760555,0.171235,0.06821,,,,"{""elo_h"": ""2190"", ""elo_a"": ""1885"", ""neutral"": ""True"", ""city"": ""Kansas City"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,austria_vs_jordan,Austria,Jordan,,2026-06-16,0.602664,0.252064,0.145272,,,,"{""elo_h"": ""1885"", ""elo_a"": ""1775"", ""neutral"": ""True"", ""city"": ""Santa Clara"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,portugal_vs_dr_congo,Portugal,DR Congo,,2026-06-17,0.777202,0.161243,0.061555,,,,"{""elo_h"": ""2060"", ""elo_a"": ""1764"", ""neutral"": ""True"", ""city"": ""Houston"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,uzbekistan_vs_colombia,Uzbekistan,Colombia,,2026-06-17,0.090274,0.196669,0.713057,,,,"{""elo_h"": ""1820"", ""elo_a"": ""2064"", ""neutral"": ""True"", ""city"": ""Mexico City"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,england_vs_croatia,England,Croatia,,2026-06-17,0.490575,0.292644,0.216782,,,,"{""elo_h"": ""2095"", ""elo_a"": ""1974"", ""neutral"": ""True"", ""city"": ""Arlington"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,ghana_vs_panama,Ghana,Panama,,2026-06-17,0.179703,0.270803,0.549494,,,,"{""elo_h"": ""1626"", ""elo_a"": ""1859"", ""neutral"": ""True"", ""city"": ""Toronto"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,czech_republic_vs_south_africa,Czech Republic,South Africa,,2026-06-18,0.621566,0.243782,0.134652,,,,"{""elo_h"": ""1806"", ""elo_a"": ""1664"", ""neutral"": ""True"", ""city"": ""Atlanta"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,mexico_vs_south_korea,Mexico,South Korea,,2026-06-18,0.536102,0.278383,0.185514,,,,"{""elo_h"": ""1985"", ""elo_a"": ""1881"", ""neutral"": ""False"", ""city"": ""Zapopan"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,switzerland_vs_bosnia_and_herzegovina,Switzerland,Bosnia and Herzegovina,,2026-06-18,0.696454,0.207228,0.096317,,,,"{""elo_h"": ""1952"", ""elo_a"": ""1653"", ""neutral"": ""True"", ""city"": ""Inglewood"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,canada_vs_qatar,Canada,Qatar,,2026-06-18,0.782683,0.158124,0.059193,,,,"{""elo_h"": ""1902"", ""elo_a"": ""1566"", ""neutral"": ""False"", ""city"": ""Vancouver"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,brazil_vs_haiti,Brazil,Haiti,,2026-06-19,0.845352,0.117828,0.03682,,,,"{""elo_h"": ""2069"", ""elo_a"": ""1716"", ""neutral"": ""True"", ""city"": ""Philadelphia"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,turkey_vs_paraguay,Turkey,Paraguay,,2026-06-19,0.446233,0.30357,0.250197,,,,"{""elo_h"": ""1975"", ""elo_a"": ""1918"", ""neutral"": ""True"", ""city"": ""Santa Clara"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,usa_vs_australia,USA,Australia,,2026-06-19,0.328281,0.315256,0.356463,,,,"{""elo_h"": ""1828"", ""elo_a"": ""1900"", ""neutral"": ""False"", ""city"": ""Seattle"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,scotland_vs_morocco,Scotland,Morocco,,2026-06-19,0.295776,0.3101,0.394124,,,,"{""elo_h"": ""1852"", ""elo_a"": ""1985"", ""neutral"": ""True"", ""city"": ""Foxborough"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,netherlands_vs_sweden,Netherlands,Sweden,,2026-06-20,0.625609,0.242161,0.13223,,,,"{""elo_h"": ""2009"", ""elo_a"": ""1775"", ""neutral"": ""True"", ""city"": ""Houston"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,tunisia_vs_japan,Tunisia,Japan,,2026-06-20,0.132944,0.238329,0.628727,,,,"{""elo_h"": ""1738"", ""elo_a"": ""1993"", ""neutral"": ""True"", ""city"": ""Guadalupe"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,germany_vs_ivory_coast,Germany,Ivory Coast,,2026-06-20,0.669393,0.220987,0.109619,,,,"{""elo_h"": ""2000"", ""elo_a"": ""1815"", ""neutral"": ""True"", ""city"": ""Toronto"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,ecuador_vs_curaao,Ecuador,Curaao,,2026-06-20,0.882328,0.092458,0.025214,,,,"{""elo_h"": ""2028"", ""elo_a"": ""1611"", ""neutral"": ""True"", ""city"": ""Kansas City"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,belgium_vs_iran,Belgium,Iran,,2026-06-21,0.530648,0.279861,0.189492,,,,"{""elo_h"": ""1945"", ""elo_a"": ""1895"", ""neutral"": ""True"", ""city"": ""Inglewood"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,new_zealand_vs_egypt,New Zealand,Egypt,,2026-06-21,0.128597,0.238741,0.632663,,,,"{""elo_h"": ""1719"", ""elo_a"": ""1810"", ""neutral"": ""True"", ""city"": ""Vancouver"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,spain_vs_saudi_arabia,Spain,Saudi Arabia,,2026-06-21,0.923523,0.06252,0.013957,,,,"{""elo_h"": ""2226"", ""elo_a"": ""1694"", ""neutral"": ""True"", ""city"": ""Atlanta"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,uruguay_vs_cape_verde,Uruguay,Cape Verde,,2026-06-21,0.775069,0.162577,0.062353,,,,"{""elo_h"": ""1976"", ""elo_a"": ""1654"", ""neutral"": ""True"", ""city"": ""Miami Gardens"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,jordan_vs_algeria,Jordan,Algeria,,2026-06-22,0.219581,0.292321,0.488098,,,,"{""elo_h"": ""1775"", ""elo_a"": ""1885"", ""neutral"": ""True"", ""city"": ""Santa Clara"", ""pick"": ""\u5ba2\u80dc / Away""}"
worldcup-predictor,argentina_vs_austria,Argentina,Austria,,2026-06-22,0.672977,0.219439,0.107585,,,,"{""elo_h"": ""2190"", ""elo_a"": ""1885"", ""neutral"": ""True"", ""city"": ""Arlington"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,norway_vs_senegal,Norway,Senegal,,2026-06-22,0.535807,0.278132,0.18606,,,,"{""elo_h"": ""1984"", ""elo_a"": ""1913"", ""neutral"": ""True"", ""city"": ""East Rutherford"", ""pick"": ""\u4e3b\u80dc / Home""}"
worldcup-predictor,france_vs_iraq,France,Iraq,,2026-06-22,0.858101,0.109251,0.032648,,,,"{""elo_h"": ""2129"", ""elo_a"": ""1738"", ""neutral"": ""True"", ""city"": ""Philadelphia"", ""pick"": ""\u4e3b\u80dc / Home""}"
